facility_ID,subtype_code,lat,lon,equipment_groups,ScreenFreq,OGI_RS,Scenario1_RS,Scenario2_RS,Scenario3_RS,Scenario4_RS,AltFemp_Scenario1_RS,AltFemp_Scenario2_RS,AltFemp_Scenario3_RS,AltFemp_Scenario4_RS,MGLScenario1_RS,MGLScenario2_RS,MGLScenario3_RS,MGLScenario4_RS,OperatingStatus
56762,621,51.006818,-111.83955,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
57182,363,51.006826,-111.786968,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
43975,401,51.00688,-113.170801,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
56988,321,51.007579,-111.838441,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57099,361,51.007579,-111.838441,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56820,311,51.007747,-111.832983,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57033,363,51.007827,-111.730138,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
43743,311,51.0094,-113.243,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
60341,621,51.009555,-110.751898,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
60429,364,51.009555,-110.751898,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55651,311,51.0099,-112.089,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
54832,621,51.0131,-112.301,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
54963,601,51.0131,-112.301,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
55271,351,51.0131,-112.301,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
42129,311,51.0143,-113.95,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
54788,364,51.015048,-112.253571,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
54837,601,51.015048,-112.253571,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
57031,311,51.0151,-111.831,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57097,363,51.015298,-111.750141,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
44677,601,51.015366,-112.901171,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
44891,621,51.015366,-112.901171,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
43569,601,51.015517,-113.145931,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
44056,364,51.015517,-113.145931,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56872,363,51.015587,-111.714809,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
43476,364,51.017099,-113.215678,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
43960,601,51.017099,-113.215678,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
54910,364,51.0177,-112.263,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56920,363,51.017719,-111.58403,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
54867,363,51.017788,-112.478804,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55250,601,51.017788,-112.478804,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
45026,363,51.0179,-112.693,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56951,363,51.017904,-111.618366,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55323,361,51.0189,-112.364,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57162,311,51.020129,-111.785172,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
44922,621,51.022244,-112.949122,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
44993,621,51.022244,-112.949122,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
45006,401,51.022244,-112.949122,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
45056,601,51.022244,-112.949122,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
45075,364,51.022244,-112.949122,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56768,601,51.022759,-111.401193,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
44881,601,51.023016,-113.046556,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
57128,311,51.0238,-111.798,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56800,363,51.025091,-111.64273,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56801,361,51.025091,-111.64273,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56809,363,51.025091,-111.64273,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57013,361,51.025091,-111.64273,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57036,621,51.025091,-111.64273,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57064,401,51.025091,-111.64273,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
57146,363,51.025091,-111.64273,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
44706,351,51.025201,-112.677816,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56870,351,51.0261,-111.754,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55001,311,51.0263,-112.482,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56804,363,51.02635,-111.539524,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56851,351,51.0274,-111.859,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56998,363,51.027695,-111.788808,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
44717,311,51.028,-112.581,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55078,601,51.028025,-112.36018,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
55269,351,51.028025,-112.36018,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
54909,311,51.0283,-112.35,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
44984,311,51.0287,-112.648,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55117,311,51.029363,-112.473526,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
45035,311,51.0298,-112.994,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57016,311,51.0311,-111.872,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55257,364,51.031251,-112.30357,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56931,601,51.031777,-111.484163,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
56766,363,51.03193,-111.758619,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
45138,361,51.032318,-112.757582,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
44761,363,51.032989,-112.734858,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
45083,621,51.032989,-112.734858,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
55113,621,51.035479,-112.21742,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56943,311,51.03561,-111.625523,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57096,311,51.036,-111.631,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56760,311,51.0367,-111.624,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56767,363,51.036815,-111.739071,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
54937,363,51.037,-112.286,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56821,363,51.038561,-111.86233,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57053,621,51.038561,-111.86233,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57122,601,51.038561,-111.86233,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
44951,351,51.0386,-112.616,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
44645,601,51.039028,-112.732518,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
44793,621,51.039028,-112.732518,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
45073,363,51.039028,-112.732518,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
45079,621,51.039028,-112.732518,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
56757,311,51.039694,-111.627522,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55138,311,51.0413,-112.232,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
54859,601,51.042502,-112.25249,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
54885,621,51.042502,-112.25249,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
57076,601,51.043,-111.415,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
44622,363,51.043281,-112.670499,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55275,364,51.043573,-112.483303,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
45136,601,51.044321,-112.997992,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
45028,601,51.044496,-112.975346,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
54827,311,51.0458,-112.304,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
43504,601,51.045962,-113.288631,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
55409,363,51.046659,-112.043046,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55540,601,51.046659,-112.043046,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
6708,311,51.04685,-112.089825,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55795,322,51.04685,-112.089825,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
44683,601,51.049261,-112.880354,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
45018,351,51.0497,-112.64,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
54835,311,51.0511,-112.335,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55270,351,51.0511,-112.335,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
43955,601,51.051578,-113.653709,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
54854,361,51.0516,-112.485,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55830,363,51.051999,-112.12411,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
56878,322,51.054112,-111.688379,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57131,311,51.054371,-111.688553,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55258,311,51.0567,-112.335,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55098,601,51.056878,-112.483259,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
55342,361,51.056878,-112.483259,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
43478,364,51.056928,-113.703925,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
54994,364,51.057474,-112.268803,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
55141,601,51.057474,-112.268803,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
46446,363,51.057636,-112.718088,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46371,363,51.0579,-112.694,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46612,351,51.0579,-112.694,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46619,621,51.0579,-112.694,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
46623,351,51.0579,-112.734,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58705,311,51.058121,-111.740856,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57673,364,51.058416,-112.105751,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46249,601,51.058589,-113.02972,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
46411,364,51.059573,-112.58142,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46210,363,51.061377,-112.827742,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57600,501,51.061557,-112.409236,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46131,601,51.061823,-113.068065,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
42793,351,51.062344,-113.780292,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58715,322,51.062632,-111.666537,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57278,621,51.0629,-112.410641,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
57387,601,51.0629,-112.410641,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
46622,351,51.063046,-112.592822,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46480,364,51.0648,-112.6,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57485,364,51.0656,-112.248,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46535,351,51.066,-112.798,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46642,364,51.0687,-112.583,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46307,351,51.070355,-112.963904,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46330,601,51.070355,-112.963904,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
42432,601,51.071196,-114.694947,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58333,363,51.071267,-111.710031,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58502,363,51.071267,-111.710031,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58801,363,51.071267,-111.710031,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46658,351,51.072834,-112.653387,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46456,351,51.073,-112.64,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58646,363,51.073013,-111.81104,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58652,363,51.073013,-111.81104,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58785,363,51.073013,-111.81104,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57738,364,51.073476,-112.479795,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
7046,311,51.07396,-112.294107,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46448,601,51.07594,-112.574374,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
46472,364,51.076011,-112.595357,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58364,601,51.076251,-111.45548,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
46485,363,51.076398,-112.665359,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
45213,364,51.07649,-113.402565,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
45430,601,51.07649,-113.402565,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
46232,363,51.076781,-112.827778,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
5159,311,51.077009,-113.003358,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
57396,364,51.0779,-112.229,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57442,601,51.0779,-112.229,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
46492,364,51.078346,-112.765038,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46632,601,51.078346,-112.765038,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
57516,351,51.0799,-112.477,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57774,311,51.080175,-112.273556,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
45187,621,51.080389,-113.532493,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
45302,601,51.080389,-113.532493,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
45305,364,51.080389,-113.532493,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
45335,364,51.080389,-113.532493,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
45353,364,51.080389,-113.532493,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
42227,601,51.080913,-114.707613,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57277,363,51.082106,-111.913113,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57526,601,51.082106,-111.913113,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
57587,621,51.082106,-111.913113,1,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
46559,351,51.084,-112.665,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57253,364,51.0843,-112.404,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
4410,311,51.085932,-114.764987,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
57753,364,51.086,-112.044,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58559,322,51.086049,-111.710909,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58340,322,51.0873,-111.731,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58737,501,51.0873,-111.731,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58742,621,51.0873,-111.731,3,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
57697,351,51.087692,-112.478016,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46010,311,51.0882,-112.917,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58374,507,51.089642,-111.648627,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46615,363,51.090607,-112.687927,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46373,363,51.090763,-112.757921,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46604,351,51.090763,-112.757921,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58433,322,51.0913,-111.712,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58665,311,51.091963,-111.589538,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57577,311,51.0928,-112.323,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
45999,351,51.0934,-112.857,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46542,401,51.0935,-112.817,4,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
5174,311,51.094192,-112.822163,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
5175,311,51.094222,-112.821759,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
46280,351,51.0944,-112.951,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58732,351,51.0944,-111.729,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46450,621,51.094824,-112.817719,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
46522,361,51.094824,-112.817719,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46540,361,51.094824,-112.817719,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46034,671,51.094928,-112.821438,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46111,322,51.094928,-112.821438,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58554,311,51.094958,-111.587451,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46514,322,51.095147,-112.719889,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46291,351,51.095459,-112.969336,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57677,351,51.0955,-112.357,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57519,311,51.0966,-111.902,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46625,322,51.097,-112.651,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
5217,311,51.097805,-112.637071,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
46200,363,51.097859,-112.885453,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58405,363,51.098222,-111.607609,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
5260,311,51.098731,-112.638715,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57669,351,51.0993,-112.359,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46620,351,51.0998,-112.601,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57664,311,51.100523,-112.062071,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46074,311,51.1012,-112.903,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
7031,311,51.101581,-112.478854,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57530,601,51.101976,-112.246165,2,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
57737,364,51.101976,-112.246165,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58626,351,51.1022,-111.529,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57243,311,51.1023,-112.378,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58576,363,51.102675,-111.730937,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46614,351,51.1029,-112.554,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46657,311,51.1029,-112.554,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57734,351,51.103,-112.064,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58740,311,51.1052,-111.541,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58376,363,51.105206,-111.554895,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58384,363,51.105206,-111.554895,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58403,363,51.105206,-111.554895,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58417,363,51.105206,-111.554895,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58424,363,51.105206,-111.554895,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58446,363,51.105206,-111.554895,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58594,363,51.105206,-111.554895,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58631,363,51.105206,-111.554895,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58656,363,51.105206,-111.554895,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58697,363,51.105206,-111.554895,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58750,363,51.105206,-111.554895,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
58761,363,51.105206,-111.554895,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46429,322,51.105311,-112.723469,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
57672,351,51.105395,-112.315543,3,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46617,364,51.105502,-112.763905,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46621,621,51.105502,-112.763905,5,Triannual,3,3,4,4,6,3,4,4,6,3,4,4,6,ACTIVE
46607,311,51.105533,-112.688185,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46610,311,51.105533,-112.688185,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46616,311,51.105533,-112.688185,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46618,363,51.105533,-112.688185,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46627,311,51.105533,-112.688185,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46434,361,51.105597,-112.641869,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46473,364,51.106092,-112.631028,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46173,351,51.1088,-112.857,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
42834,311,51.109519,-114.349007,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
42828,311,51.10952,-114.346436,1,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
5236,311,51.11009,-112.667098,2,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,OPERATING
57548,364,51.110258,-112.476748,4,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
46560,351,51.1103,-112.715,5,Annual,1,1,2,4,6,1,2,4,6,1,2,4,6,ACTIVE
